Reading Date,One Day Total kWh,Status,Substitute Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
2021-04-12,3165.705,ORIG,,64.919,36.19,55.9,47.437,48.439,45.098,47.326,54.564,43.205,48.216,43.985,49.775,43.207,52.845,95.941,112.448,95.83,79.434,92.506,72.897,81.317,74.559,79.101,68.355,70.128,74.005,70.128,69.906,69.795,66.804,68.909,70.128,73.673,62.151,73.008,56.612,78.547,68.687,67.247,64.034,76.664,68.687,70.128,66.693,75.999,67.801,50.518,51.959
2021-04-13,3150.534,ORIG,,89.847,82.536,71.346,82.536,66.582,80.431,64.921,78.215,74.781,78.769,74.559,85.416,72.897,75.334,76.442,71.568,72.786,75.002,41.656,71.014,64.256,41.102,38.221,87.743,77.218,59.381,52.623,64.699,50.186,67.136,55.615,53.51,63.591,60.489,53.62,65.364,52.956,68.023,47.749,65.807,74.67,64.81,61.265,64.367,55.171,57.941,49.964,46.419
2021-04-14,3108.769,ORIG,,80.985,71.457,66.915,76.332,51.294,79.101,63.259,69.574,58.273,72.011,75.999,70.017,69.352,68.466,92.396,79.877,71.9,66.139,72.565,69.352,20.606,16.507,88.407,99.929,63.37,81.871,56.612,66.139,56.722,64.367,54.174,57.055,66.582,55.836,50.075,54.507,52.513,68.577,52.956,64.367,53.066,71.9,50.408,73.451,58.495,64.81,59.16,61.043
2021-04-15,3644.617,ORIG,,71.457,59.271,63.924,59.381,67.579,59.492,66.915,59.492,75.888,60.046,78.215,72.676,93.077,102.851,101.185,78.638,79.082,80.637,90.522,100.185,85.968,89.078,100.741,78.971,93.077,80.526,87.523,103.739,90.744,77.638,67.42,68.197,51.87,70.863,73.862,66.864,71.307,72.084,68.419,69.197,71.196,70.529,74.861,71.196,69.197,74.861,63.976,60.2
2021-04-16,3439.254,ORIG,,83.525,71.196,77.194,69.086,57.423,72.084,62.755,58.756,67.753,64.087,83.636,72.084,80.732,93.983,101.889,97.658,96.433,118.258,103.114,85.52,82.625,89.195,86.411,87.636,81.734,76.612,64.14,83.961,65.922,73.605,78.393,62.358,71.267,53.561,57.681,51.112,41.535,49.775,57.681,51.78,66.478,51.557,61.356,68.26,59.129,61.802,46.435,40.087
2021-04-17,2713.834,ORIG,,84.74,58.572,70.376,68.371,59.352,58.016,79.841,60.799,64.14,63.026,69.374,70.153,60.533,65.531,57.979,65.198,49.87,58.645,45.317,62.199,40.207,56.313,45.983,49.093,63.532,36.764,58.756,34.321,56.535,41.318,53.091,40.652,50.204,46.205,57.868,43.984,44.095,63.199,43.539,54.424,62.532,73.751,67.531,62.088,59.867,52.092,34.987,48.871
2021-04-18,2519.237,ORIG,,71.307,56.201,72.862,52.98,67.086,67.42,61.2,58.201,67.753,56.979,68.752,54.313,71.489,58.35,51.0,56.011,56.234,44.987,61.133,40.422,59.463,41.535,58.238,43.317,37.749,51.668,42.649,44.208,48.55,39.642,49.33,36.97,42.203,45.21,44.987,50.666,48.55,56.122,43.985,55.232,40.087,57.459,52.559,45.321,64.474,53.895,27.839,42.649
2021-04-19,3263.825,ORIG,,73.828,70.042,64.251,52.671,59.463,64.585,49.33,64.251,48.216,73.716,73.939,58.35,113.291,101.518,99.63,104.628,86.079,83.414,85.857,73.751,97.297,91.189,97.52,89.411,83.525,84.858,72.307,66.864,63.199,61.533,60.089,66.198,57.423,53.758,49.759,60.866,54.313,63.31,54.98,60.533,52.092,52.092,49.537,48.649,54.091,41.762,37.097,38.763
2021-04-20,2164.326,ORIG,,58.645,46.872,56.535,51.648,43.762,48.538,67.975,48.538,59.756,68.53,59.089,69.086,65.142,84.963,108.57,80.954,64.251,31.068,46.435,55.566,52.002,55.788,55.232,57.013,43.539,44.319,40.533,41.09,47.214,42.649,30.622,23.941,18.707,17.26,27.282,21.937,19.042,27.727,16.926,34.186,36.858,27.393,25.5,23.83,51.112,32.293,14.142,20.266
2021-04-21,2873.481,ORIG,,49.219,37.415,49.33,23.384,36.636,45.321,31.959,39.531,42.871,79.952,116.254,52.448,76.416,78.193,95.076,77.749,59.756,70.307,64.198,73.195,67.753,70.752,78.971,76.083,91.522,64.532,60.311,60.977,65.309,49.537,55.757,58.09,47.094,45.872,49.204,64.31,58.423,66.42,63.31,64.198,67.864,47.982,62.31,57.201,44.761,53.425,36.764,45.539
2021-04-22,2413.691,ORIG,,73.084,63.754,57.645,62.532,58.201,63.754,67.864,58.645,53.869,59.422,74.972,55.535,87.301,86.408,59.615,53.028,39.408,36.729,53.921,63.41,52.693,68.546,53.698,42.646,44.209,60.396,54.591,41.418,35.613,32.152,30.924,45.883,52.582,45.995,33.826,34.161,45.325,24.449,36.506,31.482,29.807,44.544,35.613,45.325,41.306,36.952,42.311,41.641
2021-04-23,2098.22,ORIG,,37.957,44.655,28.579,48.004,54.814,34.496,45.995,54.479,55.261,54.926,51.13,46.776,54.839,67.026,64.367,54.396,49.632,43.982,52.291,69.241,51.737,67.026,45.201,44.204,52.402,47.306,33.679,53.066,28.472,51.405,27.697,34.011,33.347,35.23,34.122,37.003,25.038,48.746,24.041,40.437,38.886,29.469,39.44,40.548,43.871,33.568,14.845,30.577
2021-04-24,1818.375,ORIG,,57.166,49.521,56.612,45.422,34.233,58.273,33.236,42.542,39.994,36.005,42.542,49.632,35.542,42.54,43.428,31.655,37.764,39.319,51.092,54.091,51.537,46.649,35.765,20.659,45.872,25.879,27.99,19.215,35.431,24.102,19.882,34.543,31.322,25.324,33.654,19.993,35.876,27.323,45.65,28.656,40.985,33.21,34.432,43.206,37.764,32.21,39.652,40.985
2021-04-25,1776.773,ORIG,,43.873,38.763,36.542,37.653,47.76,50.426,51.425,52.314,43.539,42.54,38.986,31.544,36.116,37.113,42.32,32.571,36.559,45.976,27.475,46.973,27.918,41.877,32.017,28.029,42.985,29.801,33.568,20.274,37.113,24.041,19.277,42.985,23.93,27.364,38.775,31.242,25.813,39.661,31.131,46.198,26.589,36.449,52.291,25.592,44.314,36.67,47.416,42.985
2021-04-26,2256.231,ORIG,,53.731,33.236,50.74,38.997,48.857,56.501,55.836,56.833,53.177,65.696,47.084,43.317,54.477,60.224,68.18,54.035,63.097,54.588,59.671,64.423,72.158,50.941,57.019,60.776,69.727,69.064,39.67,52.378,38.344,53.704,28.731,24.642,42.764,23.095,32.156,38.013,30.388,35.913,23.205,47.847,39.781,45.748,33.261,42.764,33.151,50.389,19.78,18.122
2021-04-27,2354.775,ORIG,,59.229,41.991,43.648,30.278,53.814,51.604,51.383,59.34,46.3,62.213,51.052,44.753,49.411,84.53,69.684,77.993,56.279,55.615,74.337,66.028,54.95,47.86,58.717,60.378,54.285,59.824,40.215,33.457,38.0,36.67,31.02,27.032,40.105,33.679,33.347,42.985,38.997,50.075,41.766,48.967,41.656,48.746,48.857,47.084,50.629,45.311,36.559,34.122
2021-04-28,2337.456,ORIG,,60.6,46.53,53.066,51.848,44.647,39.772,59.271,38.775,39.218,41.766,41.434,45.644,42.543,35.14,52.378,69.174,63.318,90.059,86.744,86.302,73.263,64.091,85.307,52.82,52.488,67.959,48.842,59.561,66.191,48.179,38.234,27.294,44.643,36.024,41.77,42.101,24.31,45.858,30.499,43.096,25.747,38.234,39.118,34.587,41.549,44.422,16.244,16.796
2021-04-29,2274.078,ORIG,,56.908,34.477,47.958,25.415,54.367,32.267,66.191,36.024,45.748,48.068,46.853,51.715,54.981,57.337,68.221,59.245,67.885,56.103,62.387,59.918,84.94,75.29,69.792,57.113,60.591,72.149,46.678,40.506,47.351,56.889,57.225,36.804,26.705,43.199,40.394,39.721,29.286,26.93,44.77,31.53,39.945,29.174,36.355,36.13,37.14,39.721,15.821,19.861
2021-04-30,2306.344,ORIG,,49.371,55.318,37.028,48.473,41.629,27.491,70.017,40.619,48.698,50.268,57.001,42.638,44.319,68.817,82.068,79.395,69.708,62.247,48.996,56.457,47.66,62.692,74.719,54.118,72.157,57.57,57.347,42.871,42.537,49.775,36.079,35.856,58.461,54.786,27.393,26.725,37.526,37.638,29.62,44.876,26.725,46.101,34.52,38.529,31.179,41.981,34.408,21.937
2021-05-01,1748.582,ORIG,,52.782,42.76,47.437,35.745,57.236,28.729,56.234,35.188,49.219,39.085,39.753,40.978,35.32,47.316,38.319,36.653,38.319,33.543,37.32,29.989,38.541,27.545,26.879,40.43,23.991,38.875,24.769,31.211,43.206,19.548,43.317,25.213,41.207,28.878,35.653,28.656,38.652,31.322,32.766,36.431,44.539,29.1,42.873,32.432,37.542,40.763,23.214,19.104
2021-05-02,1719.143,ORIG,,50.648,42.651,49.648,37.653,38.986,46.76,38.43,51.648,36.209,35.32,48.093,30.766,48.524,34.233,47.416,29.026,43.096,27.253,37.889,26.035,26.81,34.122,35.341,40.548,20.717,45.311,27.475,27.032,40.769,29.801,35.452,28.583,21.825,44.758,23.265,35.673,40.326,48.967,46.087,23.376,43.096,37.224,24.373,29.58,36.227,35.119,18.501,18.501
2021-05-03,1918.663,ORIG,,47.084,55.725,48.524,40.548,50.962,51.848,39.883,49.521,38.443,47.306,39.551,49.632,43.317,41.981,39.865,38.863,44.096,32.961,31.291,41.981,36.19,37.749,35.856,33.184,30.956,32.849,42.76,33.072,26.502,45.989,44.319,24.164,39.753,31.179,38.863,36.413,36.079,39.976,35.745,44.096,51.0,51.223,49.553,48.439,49.33,30.511,15.367,24.164
2021-05-04,2534.375,ORIG,,44.987,33.406,33.629,53.339,45.432,35.745,46.323,48.328,39.419,57.013,60.799,59.129,70.974,78.527,82.636,75.306,71.529,73.751,75.528,60.2,75.306,77.638,80.526,77.416,73.306,67.531,54.091,72.529,65.865,51.87,52.425,26.99,25.324,35.431,24.435,24.546,36.764,46.649,39.763,41.429,47.982,39.985,45.206,46.649,44.539,42.762,31.433,39.985
2021-05-05,2747.284,ORIG,,51.87,47.094,52.092,46.316,59.645,58.867,53.647,47.76,57.312,57.534,66.642,72.307,71.823,70.821,74.941,75.832,73.939,70.153,67.258,61.69,69.04,73.828,72.38,57.793,67.926,68.26,61.579,49.441,56.234,58.906,52.114,50.555,46.212,40.533,50.889,50.889,47.103,59.686,46.546,44.653,52.893,51.891,43.317,57.459,47.882,48.216,42.983,40.533
2021-05-06,2853.515,ORIG,,60.243,50.555,55.788,51.78,67.258,61.467,56.011,59.352,56.457,68.149,55.009,58.572,71.973,73.862,85.191,65.976,67.197,61.755,64.532,80.193,77.194,76.083,81.859,90.966,101.407,83.414,63.31,64.754,63.865,56.757,46.649,45.317,48.538,37.542,55.535,41.762,42.984,49.426,42.429,48.649,46.76,46.872,48.76,48.649,45.317,53.091,36.986,37.32
2021-05-07,2449.24,ORIG,,53.203,50.426,54.202,77.305,60.422,55.868,54.424,54.646,56.09,59.534,56.646,54.869,78.436,50.075,66.139,52.956,42.874,47.749,68.244,108.016,84.751,54.174,59.381,62.151,62.373,50.518,38.775,38.332,52.623,44.979,41.656,38.11,55.282,45.865,49.632,40.437,48.303,39.218,44.204,33.236,26.921,36.116,48.413,35.562,31.796,43.317,17.283,23.708
2021-05-08,1606.994,ORIG,,39.994,35.562,37.778,33.014,31.906,40.769,41.988,27.586,45.755,35.784,43.207,34.787,37.304,32.738,29.286,47.66,30.066,38.974,33.295,33.852,28.952,40.978,29.509,40.978,30.734,25.834,44.987,18.707,30.4,36.97,40.644,37.081,31.179,26.948,44.987,22.716,35.745,24.609,34.408,28.284,21.269,23.83,48.662,20.601,38.417,39.308,9.131,19.821
2021-05-09,1285.584,ORIG,,51.78,25.611,42.092,31.847,34.297,28.284,23.83,38.974,33.184,38.974,22.048,33.518,38.529,27.17,36.524,18.819,28.507,26.948,26.836,25.834,22.605,21.38,25.055,18.707,25.277,25.277,13.919,23.05,21.603,21.046,24.498,25.834,28.284,17.817,34.297,20.378,19.821,23.384,31.179,17.817,38.529,18.039,30.622,33.184,24.387,22.716,10.69,12.583
2021-05-10,2354.802,ORIG,,53.227,34.297,32.627,26.725,38.306,36.413,19.153,31.291,59.24,30.177,59.463,54.341,57.829,50.349,59.28,57.27,54.479,45.213,43.316,43.651,64.527,70.332,79.04,69.439,72.9,60.843,53.14,58.945,59.838,59.057,40.413,40.971,45.325,55.819,43.762,56.377,44.432,40.19,51.465,44.767,54.256,43.762,44.097,55.373,45.325,49.791,28.133,35.836
2021-05-11,2107.39,ORIG,,72.788,46.441,57.717,45.772,63.969,42.199,50.572,54.256,67.876,66.313,49.344,52.805,51.019,78.035,75.356,57.94,50.237,55.038,52.135,55.373,56.377,45.213,56.712,47.781,53.363,45.883,23.556,62.182,33.826,22.774,39.408,25.677,34.719,27.686,41.194,14.625,34.719,22.886,26.458,34.943,25.23,43.427,18.532,44.209,24.225,25.007,17.192,14.401
2021-05-12,1831.727,ORIG,,56.377,40.748,37.622,40.636,26.235,40.525,29.807,41.083,38.515,49.009,42.311,47.558,50.679,47.381,73.106,50.46,46.612,56.726,42.654,57.276,40.236,62.992,52.219,49.25,53.318,41.995,30.232,46.062,42.764,27.154,22.536,27.813,19.788,14.951,18.139,29.572,28.803,34.189,25.505,30.012,29.132,33.53,26.164,37.377,24.515,36.278,15.281,16.6
2021-05-13,1850.606,ORIG,,47.601,35.728,33.64,32.321,36.608,28.473,33.97,30.122,42.544,34.519,35.619,33.09,52.956,35.673,55.725,44.314,55.282,37.778,44.425,54.396,59.492,67.912,57.72,51.959,64.367,35.673,37.446,54.064,58.827,32.239,29.801,17.726,28.472,25.259,32.128,42.763,18.834,28.915,44.204,26.589,34.011,36.892,22.6,44.647,30.466,28.361,15.067,19.388
2021-05-14,2090.31,ORIG,,47.638,47.749,39.107,32.46,25.924,43.65,32.793,39.994,27.253,37.113,39.551,40.548,46.963,54.256,49.394,65.859,73.484,52.488,74.589,80.003,78.788,74.036,83.871,70.279,60.776,72.821,44.753,60.334,24.2,33.482,34.477,29.062,29.946,46.632,28.841,39.891,28.509,31.493,28.841,25.636,32.046,30.609,27.183,39.339,25.194,24.421,18.564,15.47
2021-05-15,1579.846,ORIG,,52.046,34.808,40.002,42.764,32.046,31.162,40.996,33.151,34.035,30.167,40.333,32.709,41.991,26.52,48.289,44.864,44.532,32.488,40.112,26.52,40.886,27.846,30.83,39.118,27.404,26.299,26.962,40.333,24.2,32.819,24.863,22.432,26.189,38.123,19.338,32.267,37.239,19.78,33.04,40.112,22.211,41.659,38.455,25.084,29.946,29.946,14.255,18.675
2021-05-16,1556.644,ORIG,,49.284,46.632,32.267,43.427,33.482,37.018,34.035,30.72,33.703,43.869,32.267,36.908,31.714,22.211,41.991,34.698,35.361,27.404,41.549,42.543,42.322,41.991,22.653,37.46,27.736,21.769,21.769,23.095,29.173,22.432,36.576,23.426,34.256,31.162,37.792,22.984,29.062,24.973,32.377,40.775,30.388,20.885,30.941,42.764,29.062,37.792,11.824,18.122
2021-05-17,1752.285,ORIG,,53.151,31.825,40.002,27.294,40.002,25.857,27.404,42.985,36.134,40.554,40.775,31.714,58.717,39.772,47.306,50.297,59.049,57.276,57.72,45.976,33.568,41.877,43.65,51.072,52.18,41.545,30.688,48.857,45.311,25.37,23.597,20.052,36.116,22.6,38.443,20.385,19.166,36.781,24.373,37.003,29.137,24.041,36.559,26.921,27.586,39.44,10.303,11.854
2021-05-18,1702.338,ORIG,,47.195,24.262,25.259,37.113,22.268,36.781,29.58,39.772,24.927,35.562,31.906,35.341,42.209,74.559,54.285,30.688,66.028,36.227,56.722,44.979,53.399,61.265,55.725,47.195,48.524,31.685,52.291,36.449,43.096,26.921,30.134,18.834,27.253,29.912,23.597,34.787,16.729,23.708,23.819,33.347,26.699,28.14,27.697,22.157,33.236,25.924,10.525,13.627
2021-05-19,1642.667,ORIG,,48.967,30.023,33.679,29.691,36.005,21.825,38.11,25.592,38.0,27.475,41.656,43.317,53.314,49.759,54.202,37.097,47.205,39.097,45.317,34.765,42.873,45.317,53.314,45.206,55.757,45.761,28.989,15.661,40.985,22.325,20.77,22.547,24.658,30.433,24.88,27.768,19.882,31.433,25.435,30.433,25.102,34.21,21.659,28.323,32.21,24.213,29.545,17.882
2021-05-20,1805.188,ORIG,,33.099,37.653,31.655,34.987,23.547,40.985,28.101,36.098,25.657,42.318,31.766,38.986,50.186,49.743,58.606,43.096,36.005,43.428,48.746,50.408,58.827,70.571,45.311,49.411,51.072,61.154,52.291,45.201,31.796,36.227,25.37,35.673,25.148,29.801,35.895,25.148,26.478,18.834,39.329,24.262,27.475,25.481,38.11,27.253,29.58,27.143,30.688,26.589
2021-05-21,2075.566,ORIG,,26.699,37.667,31.352,38.443,29.026,30.909,32.35,28.25,39.883,53.62,39.772,45.533,51.537,51.092,57.868,59.645,78.193,63.31,43.428,46.205,59.645,60.977,71.751,61.755,68.308,57.312,53.314,55.091,41.096,43.651,38.208,41.54,36.209,49.093,33.099,42.207,27.99,52.203,27.879,27.656,25.657,36.209,42.429,28.323,35.32,39.43,15.994,18.438
2021-05-22,1748.312,ORIG,,50.759,49.87,37.986,42.651,35.653,32.988,46.094,31.433,38.763,36.653,29.1,43.762,31.685,46.087,37.224,32.793,35.673,39.218,32.903,30.466,36.892,32.46,43.871,31.131,43.428,23.487,25.038,43.76,26.589,36.559,27.143,37.556,26.478,42.542,23.93,23.376,34.787,32.239,41.877,28.361,39.107,25.592,49.3,45.533,47.195,42.874,38.554,36.892
2021-05-23,1676.244,ORIG,,36.005,26.256,29.912,35.119,49.521,31.131,38.443,38.0,42.985,45.644,29.691,46.862,28.952,47.103,32.849,43.428,25.166,35.077,39.085,30.845,39.308,31.179,31.402,40.087,22.382,35.299,29.843,34.965,28.729,29.286,28.395,34.408,38.64,34.631,24.164,36.079,29.397,47.66,25.389,36.524,31.068,33.295,45.098,26.28,43.094,25.611,41.535,40.422
2021-05-24,2184.829,ORIG,,52.893,41.981,51.334,46.101,34.965,43.762,32.404,38.974,30.956,49.887,34.965,44.653,39.994,63.702,54.064,50.408,41.212,42.32,77.107,81.982,72.565,84.087,85.859,74.337,85.638,41.988,46.087,41.434,52.18,37.556,44.314,22.046,27.364,47.195,34.454,39.994,30.023,34.122,34.565,41.102,31.02,41.545,30.245,45.865,32.35,33.347,14.956,24.927
2021-05-25,2059.843,ORIG,,56.058,47.084,29.248,40.548,39.994,48.635,28.694,42.874,32.017,44.425,48.413,39.44,66.804,50.075,63.702,47.638,47.749,58.827,51.626,65.364,59.049,55.393,66.139,60.489,50.297,40.658,38.11,51.626,43.428,49.521,38.0,35.008,32.903,34.565,37.667,28.915,30.577,36.449,33.679,32.682,28.694,37.224,36.892,39.994,31.685,32.46,20.717,27.807
2021-05-26,2213.595,ORIG,,47.86,41.212,37.667,40.548,47.86,29.469,41.766,36.892,40.437,39.551,37.224,48.746,73.973,50.648,62.532,47.871,59.867,62.31,41.318,60.533,54.869,73.973,47.649,61.866,74.084,57.868,36.875,37.431,33.987,47.316,31.1,37.986,19.548,43.428,40.541,40.207,43.873,39.652,52.425,45.761,43.539,47.427,43.984,43.317,47.538,44.428,35.209,39.43
2021-05-27,1727.965,ORIG,,50.315,32.988,42.096,35.987,36.209,30.211,29.434,32.21,33.321,50.537,34.543,40.096,47.326,58.795,54.898,28.841,45.767,46.88,52.002,58.016,52.448,41.201,36.636,47.103,35.633,32.849,24.275,54.564,50.777,42.315,36.97,33.406,37.415,21.046,33.406,16.814,21.603,16.926,17.483,34.186,26.28,21.269,23.05,19.264,36.301,34.854,25.166,14.253
2021-05-28,1692.138,ORIG,,46.991,21.491,38.417,32.404,23.273,26.391,37.415,27.616,38.863,39.753,43.985,27.616,33.74,50.443,69.708,57.57,60.02,35.522,40.867,53.227,53.116,44.096,36.858,41.535,44.987,44.208,38.974,39.085,32.961,38.974,33.852,19.042,41.312,25.946,20.601,32.738,30.288,24.164,16.258,28.173,29.175,27.95,31.513,30.511,33.629,23.607,7.349,15.924
2021-05-29,1351.308,ORIG,,47.214,49.998,29.62,20.489,41.646,25.166,32.293,29.397,41.981,21.046,29.509,35.856,41.762,34.987,42.318,26.213,28.434,18.66,23.769,31.988,17.438,15.772,25.879,23.214,24.991,15.439,24.324,17.549,11.662,22.214,25.102,30.544,23.547,16.105,16.549,24.102,27.768,18.215,21.881,37.986,24.324,37.32,18.882,36.875,43.317,35.653,32.432,29.878
2021-05-30,1369.47,ORIG,,47.76,25.435,29.1,23.214,23.991,22.214,38.097,30.766,30.1,27.323,46.983,32.877,40.31,34.074,35.077,23.607,40.422,25.723,24.609,29.397,46.769,18.262,29.175,31.291,23.05,21.269,29.175,25.055,10.69,27.839,14.81,29.063,23.384,29.732,36.747,25.723,13.585,26.614,14.476,24.609,36.97,21.157,27.059,37.972,29.063,35.077,25.611,24.164
2021-05-31,1253.976,ORIG,,31.625,25.5,35.299,43.205,25.834,36.97,25.834,40.644,25.611,34.854,27.727,36.858,30.1,41.207,31.988,36.542,19.437,28.989,35.653,19.548,28.545,22.769,24.769,20.104,22.103,12.218,15.217,25.546,13.884,26.324,12.995,18.438,17.105,16.994,18.104,17.66,14.883,15.661,27.212,28.323,15.661,36.098,18.882,36.098,16.772,43.095,28.212,26.879
2021-06-01,1120.045,ORIG,,36.764,25.324,26.546,23.658,27.545,34.099,28.989,31.766,31.1,32.21,28.545,35.098,23.563,34.447,24.237,29.622,18.29,16.494,32.876,16.158,25.807,14.362,8.752,23.002,6.957,20.309,12.118,5.723,24.573,7.967,21.319,6.845,14.475,20.085,7.181,28.052,13.465,31.53,12.118,28.164,15.26,34.223,23.339,35.345,43.199,34.784,26.705,17.055
2021-06-02,429.392,ORIG,,26.032,24.461,26.705,19.412,25.359,35.794,23.002,39.945,16.831,37.477,27.491,12.343,4.019,1.563,4.354,0.0,4.242,1.786,2.903,1.116,1.451,2.679,0.112,6.028,0.0,1.563,21.211,19.76,2.903,4.131,2.009,1.451,4.019,0.781,0.0,5.024,0.0,1.34,3.572,0.112,2.903,2.009,1.675,3.126,1.786,0.223,3.014,1.675
2021-06-03,130.296,ORIG,,2.903,2.009,0.0,2.903,1.786,2.791,15.629,6.028,8.373,1.34,3.572,2.456,0.779,5.234,0.0,4.343,0.445,4.12,0.111,0.0,2.784,0.0,2.784,0.0,0.111,2.895,0.0,0.445,9.465,8.908,7.906,2.004,0.0,3.007,1.67,3.007,0.779,1.114,3.007,1.559,2.116,2.561,0.111,4.231,0.445,2.895,1.67,0.0
2021-06-04,650.966,ORIG,,4.788,0.0,3.341,1.114,2.784,1.893,13.808,10.245,4.9,4.009,3.007,12.694,24.816,20.939,16.064,16.618,19.941,19.277,20.163,14.513,18.058,12.519,18.39,19.055,20.828,16.396,15.067,15.732,15.067,20.606,16.95,16.839,14.181,14.845,14.291,15.399,14.291,15.067,13.294,13.516,15.178,14.402,15.178,14.291,15.067,12.851,16.729,11.965
2021-06-05,638.537,ORIG,,16.95,12.519,16.839,12.519,12.519,17.172,12.519,16.729,14.956,14.402,12.63,15.953,13.884,14.328,15.439,14.883,14.439,12.551,15.328,14.994,12.662,12.551,15.55,12.662,14.994,12.995,12.662,15.217,12.44,15.439,2.999,3.665,2.888,13.773,15.772,12.551,17.105,12.551,14.328,15.439,14.439,15.328,13.439,16.216,12.551,14.439,9.33,2.999
2021-06-06,456.576,ORIG,,2.777,2.221,4.332,1.111,5.442,1.0,1.666,3.887,3.999,2.221,2.332,3.999,1.114,4.343,1.114,2.784,4.12,2.784,4.009,15.033,13.697,12.694,17.037,12.583,12.583,15.812,14.365,15.367,14.476,12.694,16.146,13.697,15.478,14.142,12.583,17.26,12.583,17.149,12.583,14.476,15.367,12.583,17.26,12.583,16.592,13.474,7.015,4.009
2021-06-07,788.558,ORIG,,1.448,5.79,3.563,2.561,2.561,0.111,21.269,8.129,8.129,6.681,7.461,6.681,22.432,18.122,20.664,18.454,24.2,27.846,19.227,21.216,41.438,37.018,37.681,39.228,39.118,42.654,25.415,29.283,32.046,29.836,8.73,3.094,2.873,5.525,2.984,7.846,17.459,12.597,16.244,13.592,12.487,17.238,12.597,16.907,13.15,12.597,10.829,1.547
2021-06-08,754.953,ORIG,,4.531,1.105,4.199,2.431,3.757,1.768,15.802,11.824,6.409,7.846,6.851,11.934,20.222,16.244,21.216,22.653,25.857,22.653,35.361,36.355,28.399,37.239,28.731,29.283,35.361,35.361,28.067,28.952,8.509,15.581,9.282,9.172,4.199,2.1,5.967,12.708,12.597,17.349,12.487,14.365,15.581,13.702,16.023,12.597,15.581,14.255,8.619,3.868
2021-06-09,740.144,ORIG,,0.111,5.304,0.995,2.984,4.199,0.553,19.338,7.293,10.166,5.194,4.31,5.746,20.553,24.421,33.703,22.432,21.548,26.41,34.477,27.404,24.089,45.195,43.98,44.753,48.068,35.913,26.189,25.526,24.531,10.94,3.536,3.094,4.199,2.984,3.205,2.873,2.873,4.31,1.105,6.078,15.802,14.586,12.597,15.802,14.365,15.47,8.84,2.1
2021-06-10,1484.686,ORIG,,1.768,2.763,3.868,2.652,2.873,1.768,16.575,9.835,6.851,5.194,6.63,1.105,14.994,27.656,25.102,29.878,19.77,32.432,78.527,53.425,69.752,46.538,65.198,54.424,51.092,50.981,46.649,52.98,44.095,37.097,33.765,32.988,31.1,35.32,32.988,33.543,35.987,30.433,30.655,40.652,33.654,35.765,35.209,35.542,36.32,39.874,35.653,32.766
2021-06-11,2048.895,ORIG,,35.653,45.094,33.099,39.208,37.097,35.876,55.646,38.652,46.094,36.431,41.429,41.651,39.642,48.328,67.926,64.14,63.917,69.262,61.245,62.358,67.258,63.026,54.675,50.332,50.332,41.646,37.638,47.103,44.43,43.539,32.293,29.286,28.729,34.074,35.745,30.4,33.184,28.952,34.297,30.066,31.736,34.742,34.742,34.965,30.066,38.306,34.297,30.288
2021-06-12,1470.265,ORIG,,40.31,32.181,33.072,40.087,32.961,40.422,34.631,33.852,41.869,31.736,41.981,32.07,40.022,32.127,32.018,38.706,29.276,31.25,28.619,29.496,29.057,27.851,30.373,26.316,29.386,21.601,26.535,24.013,20.943,26.426,24.013,20.943,28.728,21.82,26.864,29.386,23.246,27.632,32.018,27.632,30.373,31.908,28.619,33.334,28.948,33.772,36.184,25.658
2021-06-13,1069.193,ORIG,,33.005,36.184,34.649,32.456,30.154,38.048,33.662,31.908,36.842,33.005,34.43,37.171,31.798,32.018,30.373,30.263,28.948,26.206,24.562,14.254,20.724,11.075,19.627,7.785,14.803,14.035,11.952,16.338,20.724,23.575,3.947,15.79,8.114,18.64,0.439,17.544,6.469,6.36,22.917,15.57,11.294,21.491,17.873,25.877,21.711,20.833,12.281,31.469
2021-06-14,1174.239,ORIG,,18.312,29.276,28.728,20.066,25.439,17.105,40.461,20.066,27.632,23.355,31.798,28.619,38.487,44.189,38.706,44.737,29.276,52.084,44.627,21.491,22.917,34.32,49.781,30.154,45.395,17.325,16.886,39.584,21.272,9.759,6.798,21.272,9.101,10.088,12.39,9.32,18.531,2.193,24.013,8.114,9.978,20.066,17.325,15.79,18.202,20.176,18.64,20.395
2021-06-15,1236.742,ORIG,,17.763,26.097,12.171,28.399,12.061,27.303,32.676,24.233,25.329,21.491,29.934,37.829,37.939,45.834,42.654,44.847,23.026,53.18,39.255,57.018,24.233,42.325,24.781,30.812,45.505,32.347,35.198,25.0,35.088,19.298,16.228,11.404,12.39,18.202,6.689,17.105,8.004,20.176,9.868,20.833,20.176,9.101,14.474,18.86,22.807,16.338,27.632,12.829
